----  Field Name Science education: 
----  Field Level 2.0: 
----  Field Papers Number 9165:
----  All time max citation paper: The framing of decisions and the psychology of choice, 1981, (5072.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1946|0|0.0|Science Education|Science education and international understanding
1952|2.0|2.0|Science Education|The development of science education in the junior high school
1956|0|0.0|Science Education|Changes in teaching from the use of research in science education
1957|0|0.0|School Science and Mathematics|SURVEY OF RESEARCH IN SECONDARY SCHOOL SCIENCE EDUCATION
1960|0|0.0|School Science and Mathematics|Studies in Science Education for 19581959: The Secondary School
1964|2.0|2.0|Review of Educational Research|SCIENCE IN THE SECONDARY SCHOOL.
1969|2.0|1.0|Review of Educational Research|1: Learning Studies in Science Education
1970|11.0|2.0|Journal of Research in Science Teaching|The development, field test and validation of an inventory of scientific attitudes
1971|7.0|1.0|Science Education|Interpretation of research findings in terms of ausubel's theory and implications for science education
1972|3.0|1.5|Journal of Research in Science Teaching|Review of Research 1968-69 in Secondary Level Science.
1973|78.0|1.0|Science|Food production and the energy crisis
1974|15.0|1.5|BioScience|Model Systems for Somatic Cell Plant Genetics.
1975|9.0|1.0|Science Education|Training Effects and Generalization of the Ability to Control Variables in High School Biology Students.
1976|21.0|1.0|Journal of Research in Science Teaching|Encouraging the transition from concrete to formal cognitive functioningan experiment
1977|20.0|0.0|Journal of Research in Science Teaching|Scientific Reasoning Ability in Adolescence: Theoretical Viewpoints and Educational Implications.
1978|38.0|1.0|Journal of Research in Science Teaching|The development and validation of a classroom test of formal reasoning
1979|10.0|1.0|Science Education|Written Piagetian task instrument: Its development and use
1980|12.0|1.0|Physics Today|Analysis of Thin Films and Interfaces.
1981|251.0|2.0|Science|The framing of decisions and the psychology of choice
1982|35.0|2.0|Science Education|Accommodation of a scientific conception: Toward a theory of conceptual change
1983|22.0|2.0|Educational Psychologist|Cognitive Research and the Design of Science Instruction.
1984|15.0|2.0|Journal of Research in Science Teaching|Problem solving and classical genetics: Successful versus unsuccessful performance
1985|45.0|2.0|American Educational Research Journal|High-Ability Women and Men in Undergraduate Mathematics and Chemistry Courses.
1986|21.0|2.0|Science Education|Conceptual understanding and science learning: An interpretation of research within a sourcesofknowledge framework
1987|26.0|2.0|Journal of Research in Science Teaching|Establishing a Research Base for Science Education: Challenges, Trends, and Recommendations.
1988|28.0|2.0|Review of Educational Research|Learning and Instruction: An Examination of Four Research Perspectives in Science Education.
1989|11.0|1.0|Journal of Research in Science Teaching|A case study of high school teachers' decision making models for planning and teaching science
1990|26.0|2.0|Journal of Research in Science Teaching|Concept Mapping: A Useful Tool for Science Education.
1991|43.0|2.0|Science Education|Constructivist perspectives on science and mathematics learning
1992|34.0|2.0|Journal of Research in Science Teaching|Rethinking Science Education: Beyond Piagetian Constructivism toward a Sociocultural Model of Teaching and Learning.
1993|21.0|2.0|Journal of Research in Science Teaching|The Development of Science Process Skills in Authentic Contexts.
1994|145.0|2.0|Educational Researcher|Constructing Scientific Knowledge in the Classroom.
1995|23.0|2.0|Cognition and Instruction|Knowing and Interacting: A Study of Culture, Practices, and Resources in a Grade 8 Open-Inquiry Science Classroom Guided by a Cognitive Apprenticeship Metaphor
1996|138.0|1.0|Educational Researcher|Situated Learning and Education
1997|27.0|1.0|Learning and Instruction|The Local Production of Order in Traditional Science Laboratories: A Phenomenological Analysis.
1998|84.0|3.0|Synthese|Cognition, Construction of Knowledge, and Teaching
1999|47.0|2.0|Review of Educational Research|Effects of Small-Group Learning on Undergraduates in Science, Mathematics, Engineering, and Technology: A Meta-Analysis
2000|71.0|3.0|Science Education|Establishing the norms of scientific argumentation in classrooms
2001|55.0|4.0|American Journal of Physics|Peer Instruction: Ten Years of Experience and Results.
2002|70.0|5.0|Journal of Research in Science Teaching|Views of nature of science questionnaire: Toward valid and meaningful assessment of learners' conceptions of nature of science
2003|283.0|5.0|Ssrn Electronic Journal|Governance Matters III: Governance Indicators for 1996-2002
2004|119.0|4.0|Educational Researcher|Ecologies of Parental Engagement in Urban Education
2005|85.0|5.0|Advances in Physiology Education|The Power of Real-Time PCR.
2006|83.0|4.0|International Journal of Science Education|Learning to Teach Argumentation: Research and development in the science classroom
2007|133.0|5.0|American Educational Research Journal|What Makes Professional Development Effective? Strategies that Foster Curriculum Implementation.
2008|195.0|4.0|Studies in Science Education|Science Education: Border Crossing into the Subculture of Science.
2009|227.0|5.0|The Journal of the Learning Sciences|A Scaffolding Design Framework for Software to Support Science Inquiry.
2010|534.0|5.0|International Journal of Science Education|Attitudes towards Science: A Review of the Literature and Its Implications.
