----  Field Name Lean manufacturing: 
----  Field Level 2.0: 
----  Field Papers Number 9243:
----  All time max citation paper: Total quality management as competitive advantage: A review and empirical study, 1995, (1067.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1957|1.0|1.0|Journal of Genetics|The use of colchicine as an indicator of mitotic rate in broad bean root meristems
1962|3.0|1.0||High-speed ferrite memories
1963|6.0|6.0|Radiation Botany|Growth inhibition, mitotic cycle time and cell number in chronically irradiated root meristems of Pisum
1964|0|0.0||A 10 5 -bit high-speed ferrite memory system: design and operation
1965|6.0|4.0|Journal of Geophysical Research|Explorer 14 plasma probe observations during the October 7, 1962, geomagnetic disturbance
1966|15.0|1.0|Journal of the ACM|Time-Shared Computer Operations With Both Interarrival and Service Times Exponential
1967|0|0.0|Nature|Characterization of the Time Variations of Reproductive Processes in Living Cells
1968|6.0|3.0|Chromosoma|On the triggering of mitosis and the division cycle of polynucleate cells
1969|6.0|3.5|IEEE Transactions on Magnetics|Potential of superconductive josephson tunneling technology for ultrahigh performance memories and processors
1970|3.0|3.0|Transactions of the American Mathematical Society|The genus of repeated cartesian products of bipartite graphs
1971|9.0|6.5|Proceedings of The Royal Society of London. Series B, Biological Sciences (1934-1990)|The Duration of Meiosis
1972|8.0|3.0|Journal of Investigative Dermatology|SOME OBSERVATIONS ON THE POST-PLUCKING DEPRESSION IN TRITIATED THYMIDINE UTILIZATION IN MOUSE SKIN AND SOME TENTATIVE CELL KINETIC DETERMINATIONS
1973|1.0|0.0||Applications of the inner product computer
1974|10.0|2.0|The Journal of Comparative Neurology|Cycle times of the neural epithelial cells of various types of neuron in the rat. An autoradiographic study
1975|14.0|3.0|The Journal of Comparative Neurology|Autoradiographic investigations of glial proliferation in the brain of adult mice. II. Cycle time and mode of proliferation of neuroglia and endothelial cells
1976|12.0|1.0|The Journal of Experimental Biology|Adult motor patterns produced by moth pupae during development
1977|7.0|5.0|Journal of Chemical Physics|Utility of multiplepulse NMR to determine the amorphous fraction of polyethylene
1978|5.0|1.0|IEEE Journal of Solid-state Circuits|An experimental 64-bit decoded Josephson NDRO random access memory
1979|3.0|1.0|IEEE Journal of Solid-state Circuits|Model for a 15 ns 16K RAM with Josephson junctions
1980|25.0|2.0|Cancer|Long chemotherapyfree remissions after singlecycle timedsequential chemotherapy for acute myelocytic leukemia
1981|4.0|0.5|design automation conference|Placement of Variable Size Circuits on LSI Masterslices
1982|9.0|2.0|Psychophysiology|The Cardiac Cycle Time Effect: Influence of Respiration Phase and Information Processing Requirements
1983|18.0|2.0|design automation conference|Timing Analysis for nMOS VLSI
1984|23.0|10.5|Journal of Chemical Physics|Multiple pulse NMR in rotating solids
1985|23.0|1.0|Operations Research Letters|Symmetric queues served in cyclic order
1986|16.0|3.5|measurement and modeling of computer systems|Performance analysis of multiprocessor cache consistency protocols using generalized timed Petri nets
1987|17.0|1.5|Journal of Geophysical Research|Crustal deformation in Great California earthquake cycles
1988|25.0|2.0|programming language design and implementation|Register windows vs. register allocation
1989|87.0|2.0|architectural support for programming languages and operating systems|Available instruction-level parallelism for superscalar and superpipelined machines
1990|22.0|2.0|Ibm Journal of Research and Development|The IBM RISC System/6000 processor: hardware overview
1991|28.0|2.0|IEEE Transactions on Robotics and Automation|Time, Petri nets, and robotics
1992|38.0|2.0|architectural support for programming languages and operating systems|Efficient superscalar performance through boosting
1993|31.0|2.0|workshops on enabling technologies: infrastracture for collaborative enterprises|Tools for inventing organizations: toward a handbook of organizational processes
1994|51.0|1.0||An enhanced access and cycle time model for on-chip caches
1995|65.0|2.0|Chemical Physics Letters|Efficient dipolar recoupling in the NMR of rotating solids. A sevenfold symmetric radiofrequency pulse sequence
1996|50.0|2.0|IEEE Transactions on Microwave Theory and Techniques|Electromagnetic absorption in the human head and neck for mobile telephones at 835 and 1900 MHz
1997|47.0|2.0|international symposium on microarchitecture|The bi-mode branch predictor
1998|78.0|2.0|Milbank Quarterly|How Good Is the Quality of Health Care in the United States?
1999|207.0|2.0|international symposium on microarchitecture|The Alpha 21264 microprocessor
2000|139.0|3.0|Science|Regional Changes in Carbon Dioxide Fluxes of Land and Oceans Since 1980
2001|123.0|4.5|JAMA|Improving the quality of medical care: building bridges among professional pride, payer profit, and patient satisfaction.
2002|86.0|4.0|IEEE Software|Capability Maturity Model for Software
2003|142.0|5.0|IEEE Transactions on Software Engineering|An empirical study of speed and communication in globally distributed software development
2004|120.0|5.0|international symposium on microarchitecture|Minos: Control Data Attack Prevention Orthogonal to Memory Model
2005|81.0|4.0|Journal of the American College of Cardiology|An Organizational Framework for the AMI ACC-GAP Project
2006|166.0|6.0|Environmental Modelling and Software|Ten iterative steps in development and evaluation of environmental models
2007|161.0|4.0|The Annals of Thoracic Surgery|Perioperative blood transfusion and blood conservation in cardiac surgery: the Society of Thoracic Surgeons and The Society of Cardiovascular Anesthesiologists clinical practice guideline.
2008|590.0|4.0|Journal of Geophysical Research|Climatology of mesopause region temperature, zonal wind, and meridional wind over Fort Collins, Colorado (41N, 105W), and comparison with model simulations
2009|131.0|5.0|Journal of Operations Management|The impact of supply chain complexity on manufacturing plant performance
2010|154.0|6.0|BMC Public Health|Turning around an ailing district hospital: a realist evaluation of strategic changes at Ho Municipal Hospital (Ghana)
